Checkpoint,Bracket,,APC,AXIN1,BIRC5,CCNA1,CCNA2,CCND2,CCND3,CCNE1,CCNE2,CD44,DKK1,DKK4,ICAM1,JUNB,MMP2,MMP7,MMP9,MYC,NANOG,PARP1,RYK,SFRP4,VEGFA,WNT2,CDC45,CDC6,CDC7,CK2,DLL1,DLL3,JAG1,BMP2,BMPR1A,BMPR1B,LEF1,RUNX1,RUNX1T1,RUNX2,SNAIL1,TCF3,TCF4,TCF7,TLE1,TLE2,TLE3,TLE4,CCND1,CCNB1,CCNB2,FOXM1,CXCR4,CDC25C
3M,>10%,CCND2,0.43675828086935053,0.17154626272811554,0.1734867719965587,-0.396156063269087,0.15952987003053073,1.0,0.6440327199738707,0.4556823290461205,0.3165319093982109,0.01451049521985856,-0.0,0.2119338633628545,0.6769484987710754,0.6843980673747428,-0.08801571153914234,-0.35110167280487553,0.2411882310101112,0.10702708896032387,0.7033327102023518,0.20756706462864188,0.14474354244304308,0.0,0.5137227415254116,0.7020997688007278,0.3752606267522291,0.09365288883654321,0.026595554635034536,0.6627030139680876,0.7041700826057533,0.6494423452484441,0.3068876568234584,-0.5129956587828464,0.733467028988565,0.2940354906167606,0.6767450728949467,0.2538058857607982,0.5800256966241418,0.5355560900205095,-0.18870822589389158,-0.3594574741351463,0.13917831190701938,0.7469257976369293,0.6997495869804642,0.5457190839899041,0.3401838719647779,0.7407596132443584,0.718019261499691,-0.2580636333667009,-0.613210924621105,0.01054774565202672,0.19427464852431697,0.8471331364278938
3M,>10%,CCND3,0.07702654229715018,0.44668554887440065,0.3404216491669478,-0.35081337082729624,0.029985214664933056,0.6440327199738707,1.0,0.770752093008124,0.4712472583392174,-0.008463436830609742,-0.0,0.31570412341751153,0.2935484107438337,0.06338086316689194,0.0637354560140829,-0.3764685826599095,0.8166323636928868,0.40171840300237527,0.07117727495207443,0.3152461654038828,0.45515890788963353,0.0,0.5330273430106601,0.07518095817395155,0.7119179312792756,0.30403792440741045,-0.42223454465035676,0.016737623953476423,0.05387613979458674,-0.00949188285722602,-0.12070116403742413,-0.17024596699351238,0.09823690700749886,-0.08312103253125104,0.7374653173357731,0.24485955749566826,0.799725425688458,0.1309479982641355,-0.438477106779284,-0.09150443521874552,0.3207015521721259,0.10961129544409468,0.05961239356814672,0.42762029872185425,0.21270041540418158,0.12468978759141602,0.2392948618448528,0.1604876374581011,-0.5129261224032753,0.4022892670540695,0.26744512046559826,0.470653397150257
3M,>10%,CCNE1,-0.46429367005507544,0.47613870453109586,0.6283868868755403,-0.8012705502483941,0.42634008813064406,0.4556823290461205,0.770752093008124,1.0,0.7417135975141166,-0.2892338982993191,0.0,0.3902285227725051,-0.06760320981202436,-0.28537051429327537,0.1364037928433255,-0.34249452451916984,0.5415018135878856,0.30190885033332004,-0.25265647873997027,0.4056467559535484,0.45248950664735005,0.0,0.4030441095035375,-0.24788560218509062,0.9631138868556534,0.7789900705373817,-0.7886993506655009,-0.3205933360593721,-0.24707804259658553,-0.33816570504111654,-0.5656952831000622,-0.5953225099893419,-0.2032390872863204,0.024102771265929846,0.7550862802813102,0.41584552377074235,0.7869639556429702,-0.3934266580059148,-0.5133029237536362,-0.5264725100662075,0.21326416976020957,-0.18920731471545763,-0.27841802242369085,0.2700226766340201,0.42301920694766815,-0.19683510127295517,0.3090376318533914,0.5582058995308522,-0.6859055585608518,0.6193896158737425,0.1822332521246022,0.5717981153385199
3M,>10%,CCNE2,-0.3032736138335749,0.007910164863169419,0.2152900146810014,-0.48519627643257474,0.8479219224155043,0.3165319093982109,0.4712472583392174,0.7417135975141166,1.0,-0.36776918739882103,0.0,-0.0795202215606341,0.03217254863301475,-0.06725066702627744,-0.16234456562553523,-0.5566247336274801,0.47875444261891786,0.05180013805835216,-0.023338061949822544,-0.08430920369977685,0.05258853352281675,-0.0,-0.05033374939320545,-0.026589630512309267,0.7014689702420125,0.699264463897546,-0.5822196457573191,-0.09361406281768452,-0.021976784965062664,-0.11066164754871871,-0.32270763625826226,0.9729252133321428,0.010667165932908264,-0.37852926118164215,0.3315591246513977,0.1672112989736285,0.6551390944306653,-0.31878411879658636,0.19586201225231353,-0.3137360371907314,0.28819742092824485,0.010963825271040685,-0.08664439643655111,-0.09233945852697024,0.08258873478260834,-0.0019260453250504782,0.057488679774378826,0.16663984858544148,-0.6639065554935942,0.3881261223247431,0.5578196367467837,0.5040406952730095
3M,>10%,CD44,0.45983040331831504,0.4491325890942856,0.02861975860723693,0.3797540493102483,-0.5331331900237198,0.01451049521985856,-0.008463436830609742,-0.2892338982993191,-0.36776918739882103,1.0,-0.0,0.334691212302142,0.6343561242671202,0.2247611077127888,0.7129639044539953,0.27971420265632774,0.18490036171029006,0.8006501257103543,0.15609852484331,0.3317442141922576,0.6550877820385514,0.0,0.4519280155429718,0.14325935505158915,-0.21400172303970802,-0.2232545010994257,-0.05757266679713459,0.1726115857928894,0.17783367961017651,0.1803109760644395,0.6654952230713705,0.9998209067677506,0.17539350825768396,0.2459341914729763,0.08401475968549382,0.3209895921910624,-0.43989815444254377,0.7302368510352347,0.46367469719563004,0.05435093713476417,0.7763409505789219,0.18791757472863882,0.20199851101667798,0.24027815994210652,0.1124751679383771,0.20289888330224534,-0.5584593159262038,0.04811630152275316,-0.26259068620611964,0.4041809996186734,0.8056070618786205,0.19765272158628977
3M,>10%,DKK1,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
3M,>10%,DKK4,-0.036866536151124035,0.956621353562025,0.9184484143620857,-0.4241627156008113,-0.425521674163902,0.2119338633628545,0.31570412341751153,0.3902285227725051,-0.0795202215606341,0.334691212302142,,0.0,0.023417917089308227,-0.2774570128325426,0.8249350540390047,0.6599618162798127,0.011845860193907733,0.6209965671411897,-0.2897278914447634,0.9983712429967633,0.7696114012060264,,0.9188787229573796,-0.3194232340754377,0.27523936510871727,0.5399035089800217,-0.5148458136233414,-0.2928694046110581,-0.279964150793765,-0.2952309142210008,-0.21087497112673015,0.10998715357037651,-0.26345285846530603,0.9301107880766367,0.7999547318074057,0.9272754496080483,-0.3605739333204817,0.3830947043435186,-0.035074578064382,-0.256036086503024,0.3070940044786852,-0.23519739010247184,-0.2546201504356025,0.8898822286791863,0.9221806217363872,-0.2556599067490209,0.15213972816547205,0.5031827853470833,-0.27594209154644084,0.8529573180778717,0.04491246142124494,0.4644509651320191
3M,>10%,ICAM1,0.743161338415489,0.07643851056049619,-0.20166963583154957,0.18622411819285556,-0.06292319079240527,0.6769484987710754,0.2935484107438337,-0.06760320981202436,0.03217254863301475,0.6343561242671202,-0.0,0.023417917089308227,1.0,0.831992426278342,0.15714568520069103,-0.26298010990373816,0.2613826945395724,0.4185146711361834,0.8024539786214748,0.011926382080267455,0.2624104440245932,-0.0,0.3624179656658674,0.7966510024546631,-0.050078841323191306,-0.27313280737272955,0.20044316732279308,0.78657942997819,0.8149250476785708,0.7835095013245752,0.8552743294316335,0.9974340802791736,0.8265388401656605,0.04874038527348933,0.2447942124534513,0.1226695043105176,0.03602017827105127,0.868416995492893,0.4031693821724879,-0.09789987334146143,0.5918080045154196,0.8349005635799168,0.8153232223019204,0.28977388645513397,0.019653730171515758,0.8440536506815834,0.11738974334117887,-0.46290726924670916,-0.5146483355435513,-0.07386803003242283,0.7125699998359485,0.6287482173212411
3M,>10%,JUNB,0.8050839412713422,-0.346448439620298,-0.45829857797432033,0.2498057622062926,0.0506460928796562,0.6843980673747428,0.06338086316689194,-0.28537051429327537,-0.06725066702627744,0.2247611077127888,-0.0,-0.2774570128325426,0.831992426278342,1.0,-0.3074400365688397,-0.3108974854723986,-0.07553008844243349,-0.14539720987495403,0.9971492640869046,-0.29478098089105426,-0.27629468219657977,-0.0,0.054012904371214074,0.9957246087827273,-0.3109210667225604,-0.4969600505719643,0.6172750515752765,0.9965558776957291,0.9963795452071543,0.9954338267757661,0.8225079641061219,0.980470452769997,0.9945414842519918,-0.44083721650756924,0.004112301511046662,-0.17811389145211118,0.8037938960756149,0.6449141458168829,0.2465441408735898,0.0193793324486489,0.07833270620755259,0.9930864321781506,0.998251827360584,0.12400552757155778,-0.1407633698711751,0.9950561682047806,0.40949426406541467,-0.7723508798604918,-0.18182149494000127,-0.544159660542779,0.23802991918110272,0.438110852486684
3M,>10%,MMP2,-0.034677080584571016,0.8786036066954863,0.684963764571962,-0.14487750746839678,-0.4420207877753773,-0.08801571153914234,0.0637354560140829,0.1364037928433255,-0.16234456562553523,0.7129639044539953,-0.0,0.8249350540390047,0.15714568520069103,-0.3074400365688397,1.0,0.6150819895047208,0.06122536791346403,0.8619459682123176,-0.3506507256006847,0.8282384942704236,0.8910987435800293,0.0,0.7257530734339801,-0.37652250769618245,0.13191877569988386,0.40336839686124215,-0.5555089539355618,-0.34591355313398275,-0.32426363919326845,-0.33941563811209335,0.0352901858662585,0.740093551371692,-0.31724726373829254,0.7205283068568283,0.472915247539791,0.806082254059373,-0.6200614890031388,0.4554879071012741,0.31138856174949764,-0.2198132025288965,0.6517151777871971,-0.2931836185255617,-0.3089454115764722,0.5805614955062576,0.6576532657186493,-0.302659330334862,-0.3249966348674318,0.5629954977004225,-0.3069170910116201,0.8765233285437922,0.43468291774843154,0.29814961857021277
3M,>10%,MMP7,0.10627593143257434,0.5218950186460412,0.4953757864736181,0.14950968620568908,-0.6332683971555912,-0.35110167280487553,-0.3764685826599095,-0.34249452451916984,-0.5566247336274801,0.27971420265632774,-0.0,0.6599618162798127,-0.26298010990373816,-0.3108974854723986,0.6150819895047208,1.0,-0.4849522941594053,0.19379615609726414,-0.3308305946210577,0.6427450865968254,0.26398780254529985,0.0,0.4556661272390045,-0.36782798280355106,-0.4650319505274315,0.08714043368195513,0.032413559552970296,-0.2799352093177758,-0.3341567232637827,-0.2702354303344918,-0.06356096855633384,0.2462919677615158,-0.35476023395000633,0.9600178013761624,0.13219606762804295,0.5854180094437651,-0.739850408832696,0.36913171063764466,0.2406612279634381,0.2375983013645544,-0.05351039560528504,-0.3415136358231946,-0.2912827864377709,0.6522999238609453,0.5977764101796327,-0.36337521087360125,-0.13689575582286329,0.1223520711627776,0.4536841152126523,0.3696662489338888,-0.2927807353935736,-0.18450886872384503
3M,>10%,MMP9,0.04703640259999879,0.25954632571362074,0.02019432072451676,0.035773331262405623,0.06470725422126296,0.2411882310101112,0.8166323636928868,0.5415018135878856,0.47875444261891786,0.18490036171029006,-0.0,0.011845860193907733,0.2613826945395724,-0.07553008844243349,0.06122536791346403,-0.4849522941594053,1.0,0.5072151048249928,-0.08938440416642827,0.008235795331162525,0.4295024744372426,-0.0,0.20046561867901927,-0.08172760966101258,0.5638776422043781,0.15497881245281442,-0.4335062166605275,-0.13782606210977913,-0.10742016745020633,-0.16219212051991316,0.003443297006569551,0.9391971699860404,-0.07137272931449894,-0.4674252308197578,0.32298409817003587,-0.011095293576463616,0.7860770098953055,0.045879101848656616,-0.12390540563459664,0.1753790250643958,0.5627535272396886,-0.07055778072991253,-0.11030274882894645,0.08712856855969998,-0.19622523667109273,-0.03967469594218371,-0.3439651989346362,0.1255730796910653,-0.3297121147384405,0.3310305105574093,0.5564747080109805,0.065318883263489
3M,>10%,MYC,0.07014397168054468,0.7947831573643597,0.4749009634037672,-0.07209020352541755,-0.3285233104506503,0.10702708896032387,0.40171840300237527,0.30190885033332004,0.05180013805835216,0.8006501257103543,-0.0,0.6209965671411897,0.4185146711361834,-0.14539720987495403,0.8619459682123176,0.19379615609726414,0.5072151048249928,1.0,-0.1956621360469369,0.6262635074063886,0.9571619138865816,0.0,0.6747201946304807,-0.20883570371993115,0.34759206211571986,0.30898991529390785,-0.6076380620112652,-0.21474756428044617,-0.17389174228874923,-0.21751990016298567,0.19270170969130654,0.9503665532518779,-0.1523706878365735,0.32096601690699716,0.4976193001479264,0.606427982410095,-0.20818801039662194,0.5228746142943907,0.27313810362212276,-0.17984925214916814,0.8862740134381831,-0.1320107386756391,-0.1654743844309134,0.41673785149889286,0.38489017077750476,-0.12214053609557475,-0.44569190717381457,0.5132041145354344,-0.5522000655174564,0.8636495026490266,0.7831337809012796,0.38703136518086334
3M,>10%,NANOG,0.7806183733697876,-0.3693122183882424,-0.44695451278599463,0.21000194239551584,0.10276418966177579,0.7033327102023518,0.07117727495207443,-0.25265647873997027,-0.023338061949822544,0.15609852484331,-0.0,-0.2897278914447634,0.8024539786214748,0.9971492640869046,-0.3506507256006847,-0.3308305946210577,-0.08938440416642827,-0.1956621360469369,1.0,-0.3074890969972246,-0.31630174040713077,-0.0,0.036375602961419,0.9984997279077152,-0.2876528990556387,-0.46371655577999893,0.6131762231615485,0.997011185932483,0.998137236414637,0.9951538360603388,0.7812737005540489,-0.22929684594153277,0.9970718417614584,-0.41427465117139056,0.016244894568238966,-0.1806966219450415,0.9443890620159198,0.6089589851655351,0.2296347476025387,0.0031059403881690904,0.03519591758146878,0.9952205372941346,0.9970626005206088,0.08940826211900582,-0.129614141539222,0.9950249891276752,0.44904914729419354,-0.7723065784537668,-0.18130113378009766,-0.5516803899722872,0.20242774962978566,0.4469868151698
3M,>10%,PARP1,-0.07464883857778885,0.9587887764899164,0.9235849091144744,-0.4547070383249361,-0.42186791063612633,0.20756706462864188,0.3152461654038828,0.4056467559535484,-0.08430920369977685,0.3317442141922576,-0.0,0.9983712429967633,0.011926382080267455,-0.29478098089105426,0.8282384942704236,0.6427450865968254,0.008235795331162525,0.6262635074063886,-0.3074890969972246,1.0,0.7826587372701517,0.0,0.9122371508024342,-0.3347248902623042,0.3024704145692285,0.5444646785657241,-0.5344326291967542,-0.31138829389215694,-0.2954209441127885,-0.31291881643755015,-0.23151347506712394,0.07880220512253559,-0.2785742281722948,0.930336986156929,0.8003230575438517,0.9165200668607547,-0.3779048071723886,0.35381648145525224,-0.06950482733392711,-0.296530299774823,0.30065675003678005,-0.25009091537958456,-0.270796654690171,0.8672022650609265,0.9169394545362215,-0.26991730780402995,0.1648215378731138,0.5464531775910938,-0.3063510300212608,0.8617068523266911,0.03826697255546502,0.476608705555928
3M,>10%,RYK,-0.1002480710919364,0.9076003526184707,0.672950732131108,-0.3024196982558895,-0.33888403621017793,0.14474354244304308,0.45515890788963353,0.45248950664735005,0.05258853352281675,0.6550877820385514,-0.0,0.7696114012060264,0.2624104440245932,-0.27629468219657977,0.8910987435800293,0.26398780254529985,0.4295024744372426,0.9571619138865816,-0.31630174040713077,0.7826587372701517,1.0,0.0,0.7715796696840255,-0.3273978963413479,0.4817023045366848,0.44815759844422814,-0.7116207841048181,-0.33799962859338356,-0.2923748818920804,-0.3404090565702015,-0.028425020523092457,0.7714578822289634,-0.2673816301518193,0.518401846637423,0.6498437295669687,0.7073738608855539,-0.2588946209929846,0.3908506297837728,0.048178657153916254,-0.3289647337935529,0.7393644340818534,-0.24291364512648977,-0.2816379077017585,0.5253325352644777,0.5545179700623121,-0.23914979141342996,-0.24187248533891514,0.6990659594427866,-0.6066274521650299,0.9649463475107072,0.574665395504365,0.4726807381889351
3M,>10%,SFRP4,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,,,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
3M,>10%,VEGFA,0.25777292156542203,0.9026985240942885,0.763528787664571,-0.3315756605596443,-0.44826637107149775,0.5137227415254116,0.5330273430106601,0.4030441095035375,-0.05033374939320545,0.4519280155429718,-0.0,0.9188787229573796,0.3624179656658674,0.054012904371214074,0.7257530734339801,0.4556661272390045,0.20046561867901927,0.6747201946304807,0.036375602961419,0.9122371508024342,0.7715796696840255,0.0,1.0,0.009839336385414623,0.28647593206448707,0.363285974483646,-0.3707320781625529,0.024665547277018026,0.04105743268984634,0.016674069850867227,0.07079963201625449,0.16691031853925087,0.06470158002465758,0.7987774766225015,0.8833853788275574,0.8465370984643384,-0.1444552751381894,0.6336747668970064,-0.042418285061439985,-0.2076816685477526,0.42167087535110487,0.09295648448949025,0.07144608107659901,0.9027410947284643,0.8293967286218028,0.08170985551117667,0.2750931462508931,0.2905262421407967,-0.43237051228851486,0.7753128990959368,0.21674418806703905,0.675822760796183
3M,>10%,WNT2,0.7590149678330612,-0.393510121983465,-0.47142634015097434,0.20100681143587562,0.11075044003787841,0.7020997688007278,0.07518095817395155,-0.24788560218509062,-0.026589630512309267,0.14325935505158915,-0.0,-0.3194232340754377,0.7966510024546631,0.9957246087827273,-0.37652250769618245,-0.36782798280355106,-0.08172760966101258,-0.20883570371993115,0.9984997279077152,-0.3347248902623042,-0.3273978963413479,-0.0,0.009839336385414623,1.0,-0.27138203940153977,-0.48206600019451207,0.6165756492705995,0.994829813921816,0.9974347882353459,0.9932793562564178,0.7730959750432532,-0.671007615687947,0.9965479734559511,-0.6813206704826547,-0.000619301954500444,-0.21954378745756206,0.9793870249089872,0.5774256028147949,0.19429994690731128,-0.014258307579814583,0.019535098603330785,0.9940550594485135,0.9959333188909087,-0.2059261976429813,-0.1630240799604728,0.9955129885819647,0.4593283825988247,-0.7603018488231723,-0.19531311459737083,-0.5747503131616027,0.1932063327962914,0.4428487640501013
3M,>10%,CDC45,-0.560533689879874,0.4044008114978168,0.5165607753575349,-0.7926857155460462,0.44313288765059133,0.3752606267522291,0.7119179312792756,0.9631138868556534,0.7014689702420125,-0.21400172303970802,0.0,0.27523936510871727,-0.050078841323191306,-0.3109210667225604,0.13191877569988386,-0.4650319505274315,0.5638776422043781,0.34759206211571986,-0.2876528990556387,0.3024704145692285,0.4817023045366848,0.0,0.28647593206448707,-0.27138203940153977,1.0,0.7030587635116251,-0.8165067659172542,-0.35610972124686985,-0.27199002294810576,-0.3692385412554669,-0.5385290033238082,-0.9802466242850346,-0.22979212797827958,-0.313856534388776,0.6330140649228934,0.2813488574864567,0.9136800072637342,-0.5948263419829557,-0.6448564706743718,-0.6216525340148252,0.26416800727122136,-0.2178274943629446,-0.3079474908215225,0.058375459026001116,0.27121807704521494,-0.21785240634708747,0.2272221446049509,0.6548719571971569,-0.7678500395869277,0.575780099041207,0.25454504397654165,0.5365814500459014
3M,>10%,CDC6,-0.5679901323748344,0.5525876924879458,0.8039853246591799,-0.7446360251249172,0.4775336608018408,0.09365288883654321,0.30403792440741045,0.7789900705373817,0.699264463897546,-0.2232545010994257,0.0,0.5399035089800217,-0.27313280737272955,-0.4969600505719643,0.40336839686124215,0.08714043368195513,0.15497881245281442,0.30898991529390785,-0.46371655577999893,0.5444646785657241,0.44815759844422814,0.0,0.363285974483646,-0.48206600019451207,0.7030587635116251,1.0,-0.8676227863989822,-0.5126422393352574,-0.4477613871332675,-0.5197419858345477,-0.6330594577523465,0.11746996960833024,-0.42069311399455517,0.5548685118240974,0.6047878456046262,0.6909189280762453,-0.017608455019404112,-0.2946400658416382,0.1027036768000801,-0.5094450147448176,0.2612725869349334,-0.40484519549525644,-0.49187799112753394,0.3490359563779653,0.6490838954701814,-0.43544107603212867,0.08332508964531589,0.7296600917852313,-0.5749646416252362,0.941690763936866,0.24392930763206214,0.5276965998684933
3M,>10%,CDC7,0.6421601960651168,-0.6527665744633445,-0.7167249336204631,0.6424020186964517,-0.28527462787111985,0.026595554635034536,-0.42223454465035676,-0.7886993506655009,-0.5822196457573191,-0.05757266679713459,-0.0,-0.5148458136233414,0.20044316732279308,0.6172750515752765,-0.5555089539355618,0.032413559552970296,-0.4335062166605275,-0.6076380620112652,0.6131762231615485,-0.5344326291967542,-0.7116207841048181,-0.0,-0.3707320781625529,0.6165756492705995,-0.8165067659172542,-0.8676227863989822,1.0,0.663454320438802,0.5899202520426731,0.6695274743926389,0.5711761930917282,-0.7372653640039334,0.5586418742789809,-0.42767676800283266,-0.5451372586076977,-0.5696729525813256,-0.10946678133998995,0.3594252638596538,0.045414674873946126,0.5099905855958755,-0.49917822710033377,0.542791860994936,0.6242678589609724,-0.21437707993590924,-0.449635457249261,0.5515959833325014,0.19448872208045723,-0.8496698068742576,0.6109017318116126,-0.9084349687292821,-0.40882027979575036,-0.3528336654486403
3M,>10%,CK2,0.8027708387208145,-0.382402770462454,-0.46858497996996656,0.2575959796084668,0.049756857139755535,0.6627030139680876,0.016737623953476423,-0.3205933360593721,-0.09361406281768452,0.1726115857928894,-0.0,-0.2928694046110581,0.78657942997819,0.9965558776957291,-0.34591355313398275,-0.2799352093177758,-0.13782606210977913,-0.21474756428044617,0.997011185932483,-0.31138829389215694,-0.33799962859338356,-0.0,0.024665547277018026,0.994829813921816,-0.35610972124686985,-0.5126422393352574,0.663454320438802,1.0,0.9944341469873288,0.999493688357429,0.8017388764728451,-0.26136501565679143,0.9901134980672347,-0.3596367413037468,-0.024610436270938715,-0.19518249254720987,0.9443503204515745,0.6203999126998629,0.23561236726040152,0.04114639668728603,0.006110302308256435,0.9877697770857085,0.9974393067191116,0.10026259829804528,-0.1392864887557064,0.9877553947577782,0.43633042678858197,-0.7974617944285964,-0.12276874889939964,-0.5834555336673508,0.1661663987481239,0.40298221376989685
3M,>10%,DLL1,0.758969179487442,-0.35840727279675777,-0.434189976649646,0.18231444960899174,0.11510766585068216,0.7041700826057533,0.05387613979458674,-0.24707804259658553,-0.021976784965062664,0.17783367961017651,-0.0,-0.279964150793765,0.8149250476785708,0.9963795452071543,-0.32426363919326845,-0.3341567232637827,-0.10742016745020633,-0.17389174228874923,0.998137236414637,-0.2954209441127885,-0.2923748818920804,-0.0,0.04105743268984634,0.9974347882353459,-0.27199002294810576,-0.4477613871332675,0.5899202520426731,0.9944341469873288,1.0,0.9939480164222276,0.7843150735217376,0.0013789638969910088,0.9988710497289464,-0.5416684526854237,0.019898155190796983,-0.1663016786849018,0.9344394096961991,0.610840010701321,0.24112509597306536,-0.047331209223867965,0.05538799383987786,0.9977555134259516,0.9967490396485564,-0.07536834382040031,-0.11653406770769269,0.9968147032324478,0.4526811393289881,-0.7389425426421669,-0.22240520765974053,-0.5323691339943943,0.22461435719526804,0.4773404285062313
3M,>10%,DLL3,0.7964335130735319,-0.38776120049965374,-0.47265455776646204,0.2583591114796867,0.04545446920388196,0.6494423452484441,-0.00949188285722602,-0.33816570504111654,-0.11066164754871871,0.1803109760644395,-0.0,-0.2952309142210008,0.7835095013245752,0.9954338267757661,-0.33941563811209335,-0.2702354303344918,-0.16219212051991316,-0.21751990016298567,0.9951538360603388,-0.31291881643755015,-0.3404090565702015,-0.0,0.016674069850867227,0.9932793562564178,-0.3692385412554669,-0.5197419858345477,0.6695274743926389,0.999493688357429,0.9939480164222276,1.0,0.8059754599990889,-0.9995506520484438,0.9885602036795644,-0.4809694300103418,-0.03908073035806901,-0.19784310477234823,0.9394386731750642,0.6181849000828588,0.2411979504695063,0.029708153176273927,0.0014619769969028856,0.9862216717948908,0.9968239655148177,0.011292165589864029,-0.1401188809587291,0.9858520781878409,0.43521236729388907,-0.7907773984438555,-0.12185968666205943,-0.5881935531228966,0.1619843035986503,0.40070423128057114
3M,>10%,JAG1,0.872221326222209,-0.196448432891123,-0.5185637002709163,0.6164764422731923,-0.2635582685541112,0.3068876568234584,-0.12070116403742413,-0.5656952831000622,-0.32270763625826226,0.6654952230713705,-0.0,-0.21087497112673015,0.8552743294316335,0.8225079641061219,0.0352901858662585,-0.06356096855633384,0.003443297006569551,0.19270170969130654,0.7812737005540489,-0.23151347506712394,-0.028425020523092457,-0.0,0.07079963201625449,0.7730959750432532,-0.5385290033238082,-0.6330594577523465,0.5711761930917282,0.8017388764728451,0.7843150735217376,0.8059754599990889,1.0,0.9660235832811033,0.772338268891168,-0.058640930720907675,-0.2035701245367906,-0.1368949660175531,-0.27411252151599097,0.8065041395305846,0.5138045958378059,0.2624508039171174,0.4004427101099139,0.7706170574995066,0.8009929082650079,0.001043134039117468,-0.24342258909403813,0.784299681911426,-0.1337611987297156,-0.7319788383686654,-0.009045334122655749,-0.4115738306176324,0.520841558496579,0.15521774613625675
3M,>10%,BMP2,0.8356005588066315,0.3334879180925228,-0.07327503736862477,0.8736510166453177,-0.28885221487535223,-0.5129956587828464,-0.17024596699351238,-0.5953225099893419,0.9729252133321428,0.9998209067677506,-0.0,0.10998715357037651,0.9974340802791736,0.980470452769997,0.740093551371692,0.2462919677615158,0.9391971699860404,0.9503665532518779,-0.22929684594153277,0.07880220512253559,0.7714578822289634,-0.0,0.16691031853925087,-0.671007615687947,-0.9802466242850346,0.11746996960833024,-0.7372653640039334,-0.26136501565679143,0.0013789638969910088,-0.9995506520484438,0.9660235832811033,1.0,-0.11087592592505682,-0.0013165297261096328,-0.14132508194775134,0.3104233752667064,-0.7262014074054346,0.7608187057829141,0.994957260004421,0.9997084326939342,0.9995468341986153,0.03140741692572168,-0.4370578996818853,0.11076863113367369,-0.0486369765740842,0.8474721140921291,-0.9148234703410398,-0.9999692659615942,0.8482202639331011,0.5537717325911496,0.9815407076755301,-0.2725405909988432
3M,>10%,BMPR1A,0.7520064235244439,-0.3354490304053205,-0.4117641092065993,0.1549095515672877,0.12873318913865123,0.733467028988565,0.09823690700749886,-0.2032390872863204,0.010667165932908264,0.17539350825768396,-0.0,-0.26345285846530603,0.8265388401656605,0.9945414842519918,-0.31724726373829254,-0.35476023395000633,-0.07137272931449894,-0.1523706878365735,0.9970718417614584,-0.2785742281722948,-0.2673816301518193,-0.0,0.06470158002465758,0.9965479734559511,-0.22979212797827958,-0.42069311399455517,0.5586418742789809,0.9901134980672347,0.9988710497289464,0.9885602036795644,0.772338268891168,-0.11087592592505682,1.0,-0.42390628101087263,0.05683926278567188,-0.14908130386423674,0.961443500857336,0.6142269653602214,0.2287105976629648,-0.06432287200463846,0.0750421273040964,0.9995401276033066,0.9946890128353107,0.09725389714825118,-0.10172754884706751,0.9988250293046644,0.46358380183966647,-0.7228506074099939,-0.2559109296364401,-0.5067554984014571,0.24300216818147335,0.5060787658516716
3M,>10%,BMPR1B,0.328208622601885,0.7993955918835142,0.9485935293971927,-0.42557163043753593,-0.498970901395845,0.2940354906167606,-0.08312103253125104,0.024102771265929846,-0.37852926118164215,0.2459341914729763,-0.0,0.9301107880766367,0.04874038527348933,-0.44083721650756924,0.7205283068568283,0.9600178013761624,-0.4674252308197578,0.32096601690699716,-0.41427465117139056,0.930336986156929,0.518401846637423,0.0,0.7987774766225015,-0.6813206704826547,-0.313856534388776,0.5548685118240974,-0.42767676800283266,-0.3596367413037468,-0.5416684526854237,-0.4809694300103418,-0.058640930720907675,-0.0013165297261096328,-0.42390628101087263,1.0,0.6824516407599617,0.9263127368638449,-0.5751631727994637,0.618713560064272,0.14412571949588635,-0.30764639183879167,0.03351558789150141,-0.19757385596370297,-0.14476197590534529,0.819505428574645,0.9758347037045348,-0.45218091444129366,0.34834443463697795,0.4215543248282534,0.6190737213649171,0.7892638569100078,-0.2275385200569647,0.8919835654725423
